Time,T,A2C2HB*,C2H3O,N-A1C2H2,NAPHTHYNE,C6H5OH,OH,CH2*,C5H3,C2H3,N-C6H5,C-C6H4,C5H5O,CH3,C2H5,H2C4O,A4-,C2H6,A2C2H2,CO2,C5H2,A1C2H3*,HCO,C4H4,A3C2H2,C4H,A3-1,A3C2H,H2,A2C2HA*,A1C2H)2,L-C6H6,A1C2H-,A1-,N-C6H7,C-C6H7,A1C2H3,N-C4H3,P2,C6H8,CH2O,A3,C4H6,C3H2,CH2,P2-H,C3H3,H2O,P2-,I-C6H5,A3-4,AR,I-C6H7,I-A1C2H2,C6H2,A2R5,N2,C2H,A2C2HA,CH2CO,C4H612,C2H4,A4,C5H4OH,CH2OH,C2H2,H2O2,HCCOH,A2,O2,A2-2,HCCO,A1C2H,AC3H4,A1C2H*,A2C2H)2,C4H2,A2-1,PC3H4,L-C6H4,C6H5O,C,CH4,C5H5,HO2,C2O,CH3OH,M0,I-C4H5,C5H6,CO,CH3O,O,A1,thermalConductivity,C6H3,mu,I-C4H3,H,N-C4H5,C6H,A2R5-,C5H4O,CH,A2C2HB,U:0,U:1,U:2,Vorticity:0,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,,p,wdotA4,rho
0.0505281,915.316,5.72625e-14,5.90736e-08,1.18723e-10,5.35991e-07,1.44666e-06,2.16665e-10,2.79382e-14,2.19619e-07,4.67055e-08,8.5474e-13,1.43325e-05,1.80618e-06,1.63714e-07,2.23453e-05,1.6638e-05,2.41004e-15,0.000171114,3.84935e-16,0.0525405,1.0026e-07,1.72285e-11,1.24704e-09,0.0023748,8.47366e-17,1.93225e-14,3.85118e-13,5.09671e-09,0.00328973,6.93499e-14,1.32154e-07,4.78903e-05,1.00566e-10,4.45888e-10,4.18895e-13,2.42652e-11,3.06295e-05,6.74115e-09,1.22729e-07,4.20066e-05,2.78543e-05,9.42965e-07,0.00255294,1.77969e-10,8.97166e-12,3.18142e-16,8.13905e-06,0.0401957,8.02671e-14,6.75949e-10,3.68189e-13,2.85164e-42,6.18078e-10,2.00126e-09,7.35226e-05,5.55589e-06,0.501814,2.39426e-13,4.93538e-07,0.000285955,1.46516e-05,0.32624,6.73892e-10,1.51158e-08,6.47812e-11,0.0205048,4.14892e-07,2.37065e-06,1.03491e-05,0.000152201,1.32685e-11,3.43987e-08,5.21114e-05,2.71991e-05,9.63881e-12,4.0331e-15,0.00185314,3.65242e-11,2.33129e-06,2.38173e-05,4.95102e-09,1.48443e-15,0.000907231,5.87358e-07,2.62521e-06,6.96753e-11,1.24786e-06,1.70963e+16,2.07139e-07,5.63659e-06,0.046312,3.18222e-10,5.20714e-12,0.000297309,0.0884764,3.88775e-09,3.36776e-05,5.06802e-06,1.01739e-09,4.03173e-09,1.64282e-15,3.49478e-11,8.44725e-08,1.10909e-16,4.75312e-07,-0.00281907,0,0.195856,0,0,0,1,0,9.67629e-05,0,0.00391087,,100001,0,0.354788
0.0525341,976.131,2.22604e-13,3.27027e-08,2.37122e-10,5.8475e-07,1.50108e-06,4.62429e-10,1.38321e-13,3.39711e-07,1.79383e-07,2.01801e-12,1.60086e-05,1.59065e-06,2.97299e-07,2.06269e-05,1.73792e-05,6.38185e-15,0.000186337,1.36909e-15,0.0570136,1.44978e-07,6.19926e-11,1.68707e-09,0.0026381,2.04539e-16,1.27785e-13,1.31451e-12,5.16945e-09,0.0036339,2.76468e-13,1.43504e-07,5.32926e-05,1.66289e-10,1.22644e-09,1.22873e-12,4.02042e-11,3.34959e-05,1.40166e-08,1.31917e-07,4.67594e-05,2.77819e-05,9.64851e-07,0.00282131,9.27433e-10,3.33925e-11,5.04464e-16,9.59683e-06,0.0438665,2.74076e-13,1.28443e-09,1.26041e-12,2.8068e-42,1.33846e-09,2.51293e-09,8.04526e-05,5.74975e-06,0.520198,1.70166e-12,5.21505e-07,0.000299444,1.41034e-05,0.291695,6.14459e-10,1.05702e-08,1.10922e-10,0.022637,3.57831e-07,2.51595e-06,1.10884e-05,0.000149515,4.16854e-11,3.3268e-08,5.71486e-05,2.8366e-05,4.18292e-11,1.1729e-14,0.00204323,1.01032e-10,2.28239e-06,2.66125e-05,4.70417e-09,7.94112e-15,0.000985659,8.67088e-07,1.99978e-06,2.04089e-10,1.18349e-06,1.43265e+16,2.91829e-07,6.05024e-06,0.0509571,2.18608e-10,1.93408e-11,0.000324419,0.093686,7.19628e-09,3.56379e-05,6.58375e-06,3.95793e-09,9.12064e-09,9.31832e-15,7.76109e-11,8.62642e-08,8.38564e-16,4.83127e-07,-0.00295304,0,0.232258,0,0,0,1,0,9.14383e-05,0,0.00430378,,100001,0,0.331014
0.0542271,1032.58,4.7127e-13,2.10298e-08,3.95528e-10,6.33154e-07,1.53315e-06,8.19373e-10,3.04777e-13,4.91879e-07,3.78577e-07,3.74005e-12,1.7649e-05,1.29584e-06,4.65449e-07,1.81244e-05,1.78597e-05,1.22788e-14,0.000197276,2.82344e-15,0.0609696,1.98864e-07,1.29881e-10,2.35457e-09,0.00288667,3.75272e-16,3.1893e-13,2.70731e-12,5.23692e-09,0.00395013,5.94503e-13,1.54313e-07,5.84086e-05,2.57031e-10,2.38364e-09,2.45389e-12,6.00625e-11,3.62108e-05,2.37349e-08,1.40937e-07,5.11404e-05,2.71069e-05,9.85656e-07,0.00306324,2.22248e-09,6.85261e-11,7.62119e-16,1.12168e-05,0.0471614,5.67864e-13,2.15248e-09,2.59981e-12,2.74234e-42,2.37427e-09,3.04369e-09,8.69131e-05,5.93373e-06,0.536663,4.38816e-12,5.49027e-07,0.000307404,1.32284e-05,0.260665,7.14722e-10,6.65238e-09,1.63926e-10,0.0245997,2.82684e-07,2.62742e-06,1.1817e-05,0.00014393,8.44539e-11,3.48604e-08,6.20489e-05,2.89829e-05,9.19791e-11,2.40618e-14,0.00222227,1.92715e-10,2.17549e-06,2.93639e-05,4.40467e-09,1.78956e-14,0.00105487,1.20225e-06,1.46626e-06,4.15651e-10,1.09424e-06,1.22586e+16,3.96383e-07,6.46406e-06,0.0551782,1.54965e-10,3.93387e-11,0.000349108,0.0983151,1.15679e-08,3.7438e-05,8.24027e-06,8.35175e-09,1.6234e-08,2.28547e-14,1.40461e-10,8.68167e-08,2.24823e-15,4.88532e-07,-0.00298612,0,0.270879,0,0,0,1,0,8.6776e-05,0,0.00469698,,100001,0,0.312002
0.0556797,1083.8,8.99095e-13,1.33732e-08,5.7274e-10,6.8056e-07,1.55361e-06,1.6809e-09,7.06702e-13,6.57367e-07,6.78331e-07,7.31725e-12,1.92073e-05,1.01784e-06,6.18163e-07,1.56906e-05,1.82294e-05,3.08135e-14,0.000204636,4.82176e-15,0.0644916,2.52558e-07,2.44466e-10,2.92238e-09,0.00311531,5.86366e-16,1.13286e-12,5.01056e-12,5.32603e-09,0.00423678,1.17587e-12,1.65942e-07,6.30962e-05,4.15706e-10,4.45619e-09,4.91779e-12,7.73876e-11,3.87151e-05,3.47426e-08,1.49848e-07,5.50044e-05,2.61872e-05,1.00937e-06,0.00326739,6.51309e-09,1.27e-10,1.04946e-15,1.28796e-05,0.0501175,1.07568e-12,3.31253e-09,4.82724e-12,2.67928e-42,3.75259e-09,3.43752e-09,9.2933e-05,6.12743e-06,0.551407,1.76095e-11,5.77037e-07,0.000312138,1.2278e-05,0.232843,8.79322e-10,3.44205e-09,2.02452e-10,0.026386,2.1256e-07,2.72219e-06,1.25422e-05,0.000137566,1.58298e-10,3.93576e-08,6.67692e-05,2.92466e-05,1.91686e-10,4.74198e-14,0.00238942,3.01303e-10,2.05873e-06,3.19605e-05,4.16179e-09,7.10935e-14,0.0011161,1.54418e-06,1.05338e-06,9.42308e-10,1.00523e-06,1.06564e+16,5.03719e-07,6.87114e-06,0.0589809,1.11304e-10,6.69568e-11,0.000371534,0.102448,1.61591e-08,3.90662e-05,9.60257e-06,1.47812e-08,2.54874e-08,8.29194e-14,2.38296e-10,8.66779e-08,1.20939e-14,4.94319e-07,-0.00295836,0,0.311157,0,0,0,1,0,8.27441e-05,0,0.00509048,,100001,0,0.295581
0.0569453,1131.92,1.96904e-12,9.31862e-09,8.62584e-10,7.2855e-07,1.55872e-06,4.21068e-09,1.88188e-12,9.10419e-07,1.35416e-06,1.70735e-11,2.07038e-05,7.7092e-07,8.2121e-07,1.3138e-05,1.84314e-05,9.01014e-14,0.000203291,9.00498e-15,0.0676137,3.31856e-07,5.24932e-10,3.56928e-09,0.00332484,9.86125e-16,3.87902e-12,1.06251e-11,5.44141e-09,0.00449924,2.67172e-12,1.82573e-07,6.73131e-05,8.14165e-10,9.68367e-09,1.15288e-11,9.45723e-11,4.09011e-05,5.31969e-08,1.58982e-07,5.81601e-05,2.47926e-05,1.03561e-06,0.0034063,2.05167e-08,2.72794e-10,1.51362e-15,1.52694e-05,0.0527756,2.33961e-12,5.67997e-09,1.0273e-11,2.60361e-42,6.55584e-09,3.62461e-09,9.87433e-05,6.32887e-06,0.564631,6.32852e-11,6.06285e-07,0.000312381,1.10615e-05,0.207867,1.26542e-09,1.67092e-09,2.29893e-10,0.0280375,1.56072e-07,2.81426e-06,1.32816e-05,0.000130085,3.42664e-10,5.31231e-08,7.15011e-05,2.89366e-05,4.58874e-10,1.0748e-13,0.00255107,4.95675e-10,1.92522e-06,3.43578e-05,4.0807e-09,2.47852e-13,0.00116889,1.94625e-06,8.19651e-07,2.51348e-09,9.07606e-07,9.4642e+15,6.58018e-07,7.26606e-06,0.0624333,8.62545e-11,1.27388e-10,0.0003915,0.106163,2.2994e-08,4.05799e-05,1.05243e-05,2.89163e-08,4.37588e-08,2.87095e-13,4.69446e-10,8.4883e-08,4.70001e-14,4.99795e-07,-0.00289496,0,0.352157,0,0,0,1,0,7.92582e-05,0,0.00548427,,100001,0,0.282003
0.0580644,1176.86,3.40527e-12,7.65829e-09,1.21642e-09,7.76503e-07,1.55292e-06,7.67488e-09,3.43241e-12,1.22092e-06,2.24287e-06,3.04613e-11,2.21362e-05,5.57098e-07,1.04795e-06,1.06236e-05,1.85152e-05,1.6569e-13,0.000195281,1.44964e-14,0.0703897,4.25127e-07,9.03165e-10,4.21343e-09,0.00351722,1.49827e-15,7.72821e-12,1.81966e-11,5.57904e-09,0.00473922,4.71341e-12,2.02683e-07,7.11282e-05,1.35403e-09,1.67799e-08,2.05437e-11,1.11103e-10,4.28264e-05,7.57925e-08,1.68233e-07,6.07492e-05,2.31023e-05,1.06438e-06,0.00349439,4.12899e-08,4.61753e-10,2.08208e-15,1.80944e-05,0.0551681,4.05237e-12,8.75785e-09,1.76207e-11,2.52234e-42,1.018e-08,3.66735e-09,0.000104308,6.53925e-06,0.576505,1.27519e-10,6.36509e-07,0.000309345,9.7105e-06,0.185422,1.77402e-09,1.03883e-09,2.48362e-10,0.0295606,1.13053e-07,2.90104e-06,1.40307e-05,0.000121949,5.93107e-10,7.17977e-08,7.61918e-05,2.82367e-05,8.24991e-10,1.93491e-13,0.00270616,7.3947e-10,1.78541e-06,3.65796e-05,4.11123e-09,4.57467e-13,0.00121493,2.38601e-06,7.13839e-07,4.79237e-09,8.07398e-07,8.57744e+15,8.36578e-07,7.64921e-06,0.0655641,7.30631e-11,2.01904e-10,0.000409394,0.1095,3.11025e-08,4.19816e-05,1.10997e-05,4.74159e-08,6.70735e-08,5.73263e-13,7.79795e-10,8.18855e-08,9.39604e-14,5.05381e-07,-0.00279284,0,0.393286,0,0,0,1,0,7.6242e-05,0,0.00587837,,100001,0,0.270762
0.0590672,1217.46,4.67882e-12,6.61848e-09,1.53006e-09,8.22531e-07,1.54465e-06,1.07599e-08,4.73104e-12,1.50982e-06,3.02119e-06,4.25143e-11,2.34868e-05,3.71853e-07,1.23623e-06,8.43663e-06,1.85804e-05,2.25289e-13,0.000186396,1.94551e-14,0.0728844,5.05455e-07,1.24208e-09,4.68589e-09,0.00369442,1.95859e-15,1.12511e-11,2.50169e-11,5.72921e-09,0.00495661,6.564e-12,2.22006e-07,7.4644e-05,1.84051e-09,2.32067e-08,2.85466e-11,1.24981e-10,4.46216e-05,9.56822e-08,1.77235e-07,6.30569e-05,2.14793e-05,1.09543e-06,0.00356576,6.17995e-08,6.19261e-10,2.59265e-15,2.06349e-05,0.0573238,5.59993e-12,1.15013e-08,2.42402e-11,2.44807e-42,1.33756e-08,3.67363e-09,0.000109457,6.75839e-06,0.587192,1.86629e-10,6.66689e-07,0.000305477,8.48549e-06,0.165207,2.21197e-09,6.98471e-10,2.59154e-10,0.0309442,7.79462e-08,2.97393e-06,1.47685e-05,0.00011405,8.19898e-10,8.76024e-08,8.06535e-05,2.75091e-05,1.15562e-09,2.78179e-13,0.00284986,9.55972e-10,1.65697e-06,3.86743e-05,4.14251e-09,6.10361e-13,0.00125669,2.80238e-06,6.4108e-07,7.0021e-09,7.17128e-07,7.87104e+15,9.90445e-07,8.02172e-06,0.068385,6.37645e-11,2.60073e-10,0.000425848,0.112489,3.82886e-08,4.32471e-05,1.1519e-05,6.37322e-08,8.7447e-08,8.35542e-13,1.05906e-09,7.88561e-08,1.36434e-13,5.11895e-07,-0.00266508,0,0.434512,0,0,0,1,0,7.36366e-05,0,0.00627276,,100001,0,0.260883
0.0599756,1253.98,5.87074e-12,5.74434e-09,1.80556e-09,8.66232e-07,1.53608e-06,1.41162e-08,6.13288e-12,1.76882e-06,3.66039e-06,5.39904e-11,2.47507e-05,2.11874e-07,1.39621e-06,6.59634e-06,1.86611e-05,3.07081e-13,0.000177934,2.39558e-14,0.07514,5.71496e-07,1.54425e-09,5.00035e-09,0.00385579,2.37008e-15,1.58052e-11,3.14663e-11,5.8894e-09,0.00515314,8.34337e-12,2.40354e-07,7.78015e-05,2.30726e-09,2.95053e-08,3.54128e-11,1.36461e-10,4.62835e-05,1.13529e-07,1.85922e-07,6.50419e-05,1.99886e-05,1.12809e-06,0.00362337,8.41028e-08,7.65522e-10,3.04591e-15,2.28276e-05,0.0592727,7.07898e-12,1.38264e-08,3.05072e-11,2.38221e-42,1.59721e-08,3.67993e-09,0.000114203,6.98284e-06,0.596847,2.65973e-10,6.96403e-07,0.00030139,7.42001e-06,0.146943,2.58426e-09,4.13668e-10,2.65007e-10,0.0321981,4.84384e-08,3.03949e-06,1.54862e-05,0.000106687,1.03533e-09,1.00997e-07,8.48629e-05,2.68175e-05,1.47672e-09,3.63026e-13,0.00298217,1.15058e-09,1.54334e-06,4.06375e-05,4.16339e-09,9.22052e-13,0.00129495,3.19149e-06,5.76788e-07,9.33194e-09,6.38268e-07,7.29264e+15,1.11363e-06,8.37797e-06,0.0709299,5.63761e-11,3.03373e-10,0.000441014,0.115174,4.45777e-08,4.43867e-05,1.18591e-05,7.83122e-08,1.04176e-07,1.18327e-12,1.31874e-09,7.60568e-08,2.18436e-13,5.19316e-07,-0.0025394,0,0.475566,0,0,0,1,0,7.13782e-05,0,0.00666745,,100001,0,0.252015
0.0608061,1288.94,1.01724e-11,5.05612e-09,2.40541e-09,9.09191e-07,1.52343e-06,3.41839e-08,1.55447e-11,2.15441e-06,4.57548e-06,9.60242e-11,2.58362e-05,1.09215e-07,1.84143e-06,5.24333e-06,1.89933e-05,1.15484e-12,0.000165261,3.57409e-14,0.0771722,6.7209e-07,2.31185e-09,5.32751e-09,0.00395159,3.34348e-15,5.21577e-11,5.40137e-11,6.12855e-09,0.00532187,1.4934e-11,2.74775e-07,7.83212e-05,4.06657e-09,5.48503e-08,4.94506e-11,1.51549e-10,4.69188e-05,1.62631e-07,1.95128e-07,6.37752e-05,1.83474e-05,1.16259e-06,0.00352106,1.83652e-07,1.43718e-09,3.99538e-15,2.59143e-05,0.0610437,1.24654e-11,1.75109e-08,5.25379e-11,2.31214e-42,1.849e-08,3.8469e-09,0.000119095,7.20543e-06,0.605603,9.30566e-10,7.26465e-07,0.000294902,6.39591e-06,0.130615,3.55786e-09,2.42297e-10,2.78547e-10,0.033323,2.94827e-08,3.24095e-06,1.6173e-05,0.000101388,1.78986e-09,1.40316e-07,8.91319e-05,2.56215e-05,2.74918e-09,6.08527e-13,0.00311077,1.67537e-09,1.46121e-06,4.20028e-05,4.40925e-09,5.09775e-12,0.0013259,3.74484e-06,5.25553e-07,1.90853e-08,5.70307e-07,6.89282e+15,1.21596e-06,8.61425e-06,0.073248,5.45536e-11,3.98154e-10,0.000452533,0.117638,5.73585e-08,4.54654e-05,1.23723e-05,1.19775e-07,1.26889e-07,4.06249e-12,2.15685e-09,7.30313e-08,1.20105e-12,5.27885e-07,-0.00242698,0,0.515747,0,0,0,1,0,6.93991e-05,0,0.00706244,,100001,0,0.244364
0.0615726,1323.52,1.86837e-11,4.54896e-09,3.45806e-09,9.52465e-07,1.50514e-06,7.60257e-08,3.50712e-11,2.73078e-06,5.91238e-06,1.78771e-10,2.67136e-05,7.48181e-08,2.67744e-06,4.40128e-06,1.96784e-05,2.96012e-12,0.000146377,5.76998e-14,0.0789997,8.24698e-07,3.71938e-09,5.73041e-09,0.00396161,5.11283e-15,1.2973e-10,9.8579e-11,6.47918e-09,0.00546096,2.80657e-11,3.32684e-07,7.52386e-05,7.56849e-09,1.05747e-07,7.32971e-11,1.72686e-10,4.61506e-05,2.54299e-07,2.05309e-07,5.80177e-05,1.64454e-05,1.19951e-06,0.00319789,3.92505e-07,2.78934e-09,5.65037e-15,3.03717e-05,0.0626582,2.315e-11,2.31976e-08,9.61141e-11,2.23647e-42,2.11296e-08,4.23309e-09,0.000124394,7.42637e-06,0.61356,2.35184e-09,7.57581e-07,0.000285166,5.36229e-06,0.116125,5.38068e-09,2.00856e-10,3.036e-10,0.0343269,2.24697e-08,3.63503e-06,1.68311e-05,9.85611e-05,3.28052e-09,2.14328e-07,9.36317e-05,2.37165e-05,5.3005e-09,1.08134e-12,0.0032397,2.65835e-09,1.41755e-06,4.25829e-05,4.96761e-09,1.36301e-11,0.00134845,4.54647e-06,4.87963e-07,3.91855e-08,5.12418e-07,6.68027e+15,1.30234e-06,8.68703e-06,0.0753714,5.87215e-11,5.60072e-10,0.000459537,0.119927,7.93747e-08,4.65149e-05,1.3163e-05,1.97571e-07,1.58837e-07,1.02199e-11,3.79413e-09,6.95902e-08,3.30891e-12,5.37876e-07,-0.00231606,0,0.554661,0,0,0,1,0,6.76464e-05,0,0.00745773,,100001,0,0.237968
0.0622858,1355.47,2.70723e-11,4.13546e-09,4.48342e-09,9.9459e-07,1.48669e-06,1.1638e-07,5.32008e-11,3.30315e-06,7.15214e-06,2.59142e-10,2.7521e-05,5.881e-08,3.48372e-06,3.75353e-06,2.04105e-05,4.62805e-12,0.000127076,7.96432e-14,0.0806647,9.679e-07,5.09307e-09,6.05047e-09,0.00395299,6.88547e-15,2.04721e-10,1.43044e-10,6.85216e-09,0.00558449,4.11342e-11,3.92664e-07,7.1525e-05,1.10205e-08,1.55878e-07,9.56955e-11,1.92854e-10,4.51365e-05,3.4343e-07,2.15522e-07,5.15749e-05,1.46379e-05,1.23827e-06,0.00284459,6.14379e-07,4.06109e-09,7.29229e-15,3.46537e-05,0.0641301,3.3738e-11,2.86176e-08,1.39575e-10,2.16501e-42,2.33944e-08,4.62376e-09,0.000129493,7.65444e-06,0.620808,3.7233e-09,7.88902e-07,0.00027525,4.42947e-06,0.103006,7.18467e-09,1.91118e-10,3.24883e-10,0.0352424,1.87792e-08,4.036e-06,1.74809e-05,9.59618e-05,4.76609e-09,2.84121e-07,9.80351e-05,2.18245e-05,7.81433e-09,1.57482e-12,0.00336177,3.63223e-09,1.38806e-06,4.29975e-05,5.531e-09,2.05814e-11,0.00136873,5.3596e-06,4.5521e-07,6.00917e-08,4.61905e-07,6.53758e+15,1.371e-06,8.72862e-06,0.0773034,6.23758e-11,6.97116e-10,0.000465406,0.12201,1.01012e-07,4.74824e-05,1.39327e-05,2.72639e-07,1.87965e-07,1.61694e-11,5.43583e-09,6.62855e-08,5.27374e-12,5.48853e-07,-0.0021979,0,0.592541,0,0,0,1,0,6.60886e-05,0,0.00785333,,100001,0,0.232302
0.0629539,1384.38,3.42018e-11,3.78159e-09,5.3566e-09,1.03508e-06,1.46971e-06,1.49419e-07,6.73e-11,3.81765e-06,8.17238e-06,3.26118e-10,2.83007e-05,4.54448e-08,4.15396e-06,3.19374e-06,2.10964e-05,5.90993e-12,0.000109063,9.87949e-14,0.0821923,1.08682e-06,6.25755e-09,6.26445e-09,0.00394645,8.44333e-15,2.66087e-10,1.8144e-10,7.21826e-09,0.00569771,5.23645e-11,4.48296e-07,6.80885e-05,1.39498e-08,1.98328e-07,1.13941e-10,2.10273e-10,4.42281e-05,4.18388e-07,2.25457e-07,4.55983e-05,1.30143e-05,1.27828e-06,0.00251839,8.20841e-07,5.07226e-09,8.72684e-15,3.8359e-05,0.0654751,4.27937e-11,3.31993e-08,1.77079e-10,2.10055e-42,2.52117e-08,4.96084e-09,0.000134224,7.88991e-06,0.627431,4.84259e-09,8.20001e-07,0.000266051,3.61598e-06,0.0910147,8.73681e-09,1.83026e-10,3.39412e-10,0.0360852,1.56971e-08,4.39131e-06,1.81255e-05,9.30249e-05,6.04652e-09,3.40339e-07,0.000102243,2.01428e-05,9.94397e-09,2.02769e-12,0.00347529,4.47156e-09,1.36425e-06,4.34345e-05,6.01599e-09,2.49907e-11,0.00138859,6.11417e-06,4.24743e-07,7.90682e-08,4.17233e-07,6.42438e+15,1.42425e-06,8.77926e-06,0.0790611,6.41828e-11,7.92085e-10,0.000471176,0.123894,1.19704e-07,4.83598e-05,1.46024e-05,3.35074e-07,2.11563e-07,2.1033e-11,6.86446e-09,6.32642e-08,6.80841e-12,5.60508e-07,-0.00207918,0,0.62957,0,0,0,1,0,6.47025e-05,0,0.00824923,,100001,0,0.227154
0.0635833,1410.62,4.02674e-11,3.47491e-09,6.10035e-09,1.07412e-06,1.45397e-06,1.76399e-07,7.81914e-11,4.28178e-06,9.00886e-06,3.81872e-10,2.90571e-05,3.41668e-08,4.7101e-06,2.70624e-06,2.17391e-05,6.88411e-12,9.22135e-05,1.15536e-13,0.0835986,1.18537e-06,7.24464e-09,6.39391e-09,0.003942,9.81445e-15,3.16142e-10,2.14627e-10,7.57734e-09,0.00580194,6.202e-11,4.99986e-07,6.49059e-05,1.64349e-08,2.34278e-07,1.28751e-10,2.25307e-10,4.34169e-05,4.81382e-07,2.35147e-07,4.00406e-05,1.15457e-05,1.31932e-06,0.00221644,1.01396e-06,5.87283e-09,9.98238e-15,4.15657e-05,0.066708,5.05436e-11,3.70681e-08,2.09474e-10,2.04309e-42,2.66556e-08,5.25124e-09,0.000138627,8.13165e-06,0.633501,5.7531e-09,8.50876e-07,0.000257467,2.90185e-06,0.0800153,1.00723e-08,1.76086e-10,3.48598e-10,0.0368645,1.30884e-08,4.70623e-06,1.87656e-05,8.9813e-05,7.15082e-09,3.85417e-07,0.000106279,1.86398e-05,1.17476e-08,2.44412e-12,0.00358126,5.19525e-09,1.34499e-06,4.38947e-05,6.43303e-09,2.7573e-11,0.00140805,6.81591e-06,3.96101e-07,9.63702e-08,3.77366e-07,6.33274e+15,1.46454e-06,8.83865e-06,0.0806657,6.46098e-11,8.54684e-10,0.00047687,0.125605,1.35858e-07,4.91579e-05,1.51831e-05,3.86924e-07,2.30567e-07,2.49952e-11,8.10873e-09,6.04852e-08,8.00438e-12,5.72716e-07,-0.0019669,0,0.665653,0,0,0,1,0,6.34646e-05,0,0.00864544,,100001,0,0.222463
0.064179,1434.45,4.54466e-11,3.20715e-09,6.73305e-09,1.11178e-06,1.43933e-06,1.98661e-07,8.69122e-11,4.70177e-06,9.69039e-06,4.2814e-10,2.97917e-05,2.46278e-08,5.17084e-06,2.28003e-06,2.23415e-05,7.62526e-12,7.64175e-05,1.30187e-13,0.0848957,1.26681e-06,8.07994e-09,6.45785e-09,0.00393945,1.10221e-14,3.57537e-10,2.43376e-10,7.92905e-09,0.00589815,7.03286e-11,5.48068e-07,6.19534e-05,1.85432e-08,2.64735e-07,1.40691e-10,2.38269e-10,4.2693e-05,5.3419e-07,2.44605e-07,3.48598e-05,1.02119e-05,1.36113e-06,0.00193627,1.19556e-06,6.51175e-09,1.10823e-14,4.43395e-05,0.0678404,5.71889e-11,4.0326e-08,2.37522e-10,1.99125e-42,2.77858e-08,5.5009e-09,0.000142731,8.37826e-06,0.639076,6.50138e-09,8.81474e-07,0.000249433,2.27238e-06,0.0699052,1.12206e-08,1.70071e-10,3.53897e-10,0.0375868,1.08677e-08,4.98546e-06,1.94006e-05,8.63965e-05,8.10326e-09,4.21356e-07,0.000110154,1.72915e-05,1.32754e-08,2.82763e-12,0.00368037,5.8192e-09,1.32951e-06,4.43753e-05,6.79145e-09,2.89444e-11,0.00142707,7.46944e-06,3.69093e-07,1.12223e-07,3.41594e-07,6.25782e+15,1.49392e-06,8.90583e-06,0.0821333,6.40395e-11,8.9399e-10,0.000482493,0.12716,1.49806e-07,4.98849e-05,1.5685e-05,4.29949e-07,2.45725e-07,2.82678e-11,9.1933e-09,5.79193e-08,9.1077e-12,5.85363e-07,-0.00186145,0,0.70069,0,0,0,1,0,6.23534e-05,0,0.00904196,,100001,0,0.21818
0.0647457,1456.32,5.17349e-11,2.97391e-09,7.26503e-09,1.14741e-06,1.42576e-06,2.45546e-07,1.27635e-10,5.08888e-06,1.02354e-05,4.66222e-10,3.04814e-05,1.6588e-08,5.63678e-06,1.90731e-06,2.29123e-05,9.38562e-12,6.1627e-05,1.43885e-13,0.0860962,1.33734e-06,8.77813e-09,6.58599e-09,0.00393573,1.21196e-14,4.59202e-10,2.74429e-10,8.27227e-09,0.00598536,7.8693e-11,5.92704e-07,5.91825e-05,2.06321e-08,2.95471e-07,1.50119e-10,2.49672e-10,4.20198e-05,5.78035e-07,2.53692e-07,3.00262e-05,9.00786e-06,1.40278e-06,0.00167609,1.37044e-06,7.85616e-09,1.20684e-14,4.67564e-05,0.0688836,6.44573e-11,4.30225e-08,2.68367e-10,1.9436e-42,2.86349e-08,5.71175e-09,0.000146518,8.62297e-06,0.644213,8.11946e-09,9.1111e-07,0.000241882,1.71767e-06,0.0606089,1.2255e-08,1.656e-10,3.83642e-10,0.0382394,8.97632e-09,5.24844e-06,2.00134e-05,8.30828e-05,8.98353e-09,4.55515e-07,0.000113804,1.60763e-05,1.48207e-08,3.19089e-12,0.00377177,6.39631e-09,1.31679e-06,4.4837e-05,7.1241e-09,3.81667e-11,0.00144522,8.08616e-06,3.43708e-07,1.28038e-07,3.10021e-07,6.20001e+15,1.51332e-06,8.97424e-06,0.0834793,6.42412e-11,1.05684e-09,0.000487802,0.128579,1.61756e-07,5.05527e-05,1.61087e-05,4.75481e-07,2.57494e-07,3.63518e-11,1.02461e-08,5.55696e-08,2.47384e-11,5.98187e-07,-0.00175839,0,0.734688,0,0,0,1,0,6.13516e-05,0,0.0094391,,100001,0,0.214255
